window_id,session_id,driver,stint_number,compound,lap,timestamp_start,timestamp_end,group_id,target_tdi,target_future_delta,mean_speed,speed_std,mean_throttle,mean_brake,track_temperature,air_temperature,humidity,rainfall,tyre_life,compound_code,residual_mean,residual_std,residual_abs_mean,residual_min,residual_max,residual_slope,residual_persistence,expected_acceleration_mean,expected_acceleration_std,actual_acceleration_mean,non_tyre_explanation_score,tyre_evidence_quality,drs_ratio,braking_ratio,transient_ratio,prior_tdi_baseline,baseline_tdi,baseline_tdi_trend_slope
W_02805,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6801.38,6803.356,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.77,-0.01,69.7974,3.2886,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.8497,1.3242,2.8497,-5.3461,-1.2075,0.0345,1.0,8.5705,1.0911,5.7207,0.2189,0.35,0.0,0.0,0.0,6.09,6.77,0.0424
W_02806,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6802.101,6803.94,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.79,0.34,73.2505,2.7128,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.512,1.3085,2.512,-4.3645,-0.0166,0.0694,0.8667,7.4429,0.8656,4.9309,0.2295,0.35,0.0,0.0,0.0,6.39,6.79,0.0183
W_02807,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6802.66,6804.535,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.74,0.39,76.0919,2.32,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.3408,1.1908,2.3408,-4.3645,-0.0166,-0.0201,0.8667,6.5444,0.7243,4.2036,0.2681,0.35,0.0,0.0,0.0,6.84,6.74,-0.0049
W_02808,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6803.415,6805.236,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.76,0.76,78.5095,1.9719,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.2254,1.0683,2.2254,-4.3645,-0.0166,-0.0197,0.8667,5.7958,0.6052,3.5704,0.2996,0.35,0.0,0.0,0.0,6.89,6.76,0.0031
W_02809,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6803.955,6806.06,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.13,0.7,80.6941,1.7985,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.2883,0.578,2.2883,-3.1595,-1.424,0.0138,1.0,5.1302,0.5442,2.8419,0.3078,0.35,0.0,0.0,0.0,6.75,7.13,0.0225
W_02810,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6804.66,6806.58,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.13,1.22,82.4813,1.4346,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.0683,0.7637,2.0683,-2.7645,-0.5373,0.0519,0.8667,4.5912,0.4305,2.5229,0.3055,0.35,0.0,0.0,0.0,6.79,7.13,0.046
W_02811,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6805.555,6807.255,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.52,1.84,84.0249,1.0724,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.0613,0.7248,2.0613,-2.7645,-0.5373,0.0093,0.8667,4.1297,0.3191,2.0684,0.3057,0.35,0.0,0.0,0.0,6.69,7.52,0.0421
W_02812,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6806.115,6807.86,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.83,1.78,85.1077,0.9148,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.1002,0.6704,2.1002,-2.7645,-0.5373,-0.0182,0.8667,3.808,0.2711,1.7078,0.3144,0.35,0.0,0.0,0.0,7.29,7.83,0.047
W_02813,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6806.735,6808.515,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,8.35,1.32,85.9921,0.5824,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.3746,0.4454,2.3746,-3.347,-1.6915,-0.0555,1.0,3.5461,0.1721,1.1716,0.3215,0.35,0.0,0.0,0.0,7.13,8.35,0.0727
W_02814,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6807.42,6809.075,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.36,0.25,86.4477,0.3038,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.7691,0.5753,2.7691,-3.347,-1.6915,-0.1012,1.0,3.4116,0.0896,0.6425,0.3252,0.35,0.0,0.0,0.0,7.66,9.36,0.1179
W_02815,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6807.896,6809.735,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.61,-1.14,86.7039,0.1224,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.8705,0.5734,2.8705,-3.347,-2.1121,-0.0068,1.0,3.3359,0.0361,0.4654,0.3272,0.35,0.0,0.0,0.0,7.83,9.61,0.1483
W_02816,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6808.581,6810.22,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.67,-2.94,86.8813,0.2204,100.0,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-2.8215,0.703,2.8215,-3.347,-1.4497,0.0701,1.0,3.2836,0.0651,0.4621,0.3285,0.35,0.0,0.0,0.0,8.58,9.67,0.0707
W_02817,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6809.3,6810.82,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.61,-4.31,86.8975,0.2934,83.831,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-1.6055,2.0951,2.4377,-3.347,4.7998,0.3164,1.0,1.5215,3.1022,-0.0839,0.3029,0.35,0.0,0.0,0.0,9.55,9.61,0.0252
W_02818,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6809.82,6811.3,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,8.47,-3.34,85.7499,1.8327,50.4976,6.6667,43.7,30.0,40.0,0.0,2.0,2.0,-0.3245,3.8824,2.7557,-3.6601,11.9923,0.4694,0.8,-2.942,6.8006,-3.2665,0.2954,0.3474,0.0,0.0667,0.0,9.78,8.47,-0.0797
W_02819,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6810.376,6812.155,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.73,-0.85,80.5227,7.1097,17.1643,40.0,43.7,30.0,40.0,0.0,2.0,2.0,1.1161,4.2712,3.0123,-3.6601,11.9923,0.3077,0.7333,-10.9626,8.7441,-9.8465,0.3495,0.3474,0.0,0.4,0.0,9.67,6.73,-0.2309
W_02820,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6810.936,6812.734,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.3,2.49,70.7953,11.2785,0.0,73.3333,43.7,30.0,40.0,0.0,2.0,2.0,-0.4567,6.2495,4.9348,-9.0936,11.9923,-0.4931,0.7333,-16.683,5.928,-17.1397,0.4107,0.3474,0.0,0.7333,0.0,9.28,5.3,-0.317
W_02821,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6811.58,6813.54,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.13,4.97,56.6483,13.1696,0.0,100.0,43.7,30.0,40.0,0.0,2.0,2.0,-0.546,5.6522,4.7734,-9.0936,8.9539,-0.0896,0.9333,-19.148,1.4689,-19.694,0.4333,0.35,0.0,1.0,0.0,7.99,5.13,-0.2157
W_02822,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6812.22,6814.22,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.88,5.8,44.0449,10.5835,0.0,100.0,43.7,30.0,40.0,0.0,2.0,2.0,1.3579,6.5281,6.1882,-9.0936,8.8643,1.0192,1.0,-17.8458,0.9808,-16.4879,0.4001,0.35,0.0,1.0,0.0,6.17,5.88,-0.0096
W_02823,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6812.98,6814.955,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.79,1.93,34.6643,5.2085,5.2583,73.3333,43.7,30.0,40.0,0.0,2.0,2.0,1.8644,6.4049,6.0353,-10.0225,11.5159,-0.4146,1.0,-11.1566,10.0338,-9.2922,0.3367,0.35,0.0,0.7333,0.0,5.43,7.79,0.1651
W_02824,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6813.555,6815.74,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,10.1,-2.07,31.6441,2.2144,13.676,40.0,43.7,30.0,40.0,0.0,2.0,2.0,0.4684,6.9712,6.3266,-10.0225,11.5159,-1.0192,1.0,-3.2029,11.7028,-2.7345,0.237,0.35,0.0,0.4,0.0,5.2,10.1,0.3499
W_02825,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6814.335,6816.5,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.68,-5.1,31.2845,1.4934,27.1746,6.6667,43.7,30.0,40.0,0.0,2.0,2.0,-4.4792,5.4025,6.2584,-11.0931,11.5159,-0.4657,1.0,5.8363,7.5431,1.3571,0.1538,0.35,0.0,0.0667,0.0,5.89,11.68,0.4412
W_02826,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6815.295,6817.18,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.72,-3.26,33.9911,2.8801,48.3414,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-4.8666,3.5392,5.1103,-11.0931,1.828,0.0486,0.8667,10.2344,5.0649,5.3678,0.1012,0.35,0.0,0.0,0.0,8.08,9.72,0.1499
W_02827,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6815.94,6817.915,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,8.03,-1.3,38.6493,5.7204,71.3797,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-5.0013,2.8342,5.0013,-11.0931,-0.0417,0.3747,0.8667,12.6038,2.8536,7.6025,0.1223,0.35,0.0,0.0,0.0,10.78,8.03,-0.2418
W_02828,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6816.575,6818.576,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.58,0.72,45.0137,6.1651,91.2145,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-3.3286,2.1406,3.3286,-6.8087,-0.0417,0.2211,0.8667,13.5234,0.5372,10.1948,0.1391,0.35,0.0,0.0,0.0,11.84,6.58,-0.3595
W_02829,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,22,6817.456,6819.235,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.46,0.59,51.6955,5.0836,98.1227,0.0,43.7,30.0,40.0,0.0,2.0,2.0,-3.6288,1.7484,3.6288,-8.2141,-1.623,-0.1497,1.0,12.9029,0.5142,9.2741,0.1918,0.35,0.0,0.0,0.0,9.46,6.46,-0.2418
